HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupSize,Deck,CabinNum,Side,CabinSize,Surname,TotalSpend,NecessitiesSpend,EntertainmentSpend,AllGroupCryo,NoGroupCryo,IsAlone,IsChild
Earth,1.0,55 Cancri e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,F,1683.0,P,3,Casonston,0.0,0.0,0.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,G,1313.0,P,1,Casonston,0.0,0.0,0.0,0,0,0,1
Earth,0.0,TRAPPIST-1e,24.0,0.0,381.0,925.0,342.0,0.0,642.0,0,5,F,1683.0,P,3,Casonston,2290.0,1306.0,984.0,0,0,0,0
Earth,0.0,55 Cancri e,27.0,0.0,3.0,13.0,0.0,0.0,788.0,0,5,F,1683.0,P,3,Casonston,804.0,16.0,788.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,39.0,0.0,44.0,1620.0,0.0,6.0,0.0,0,5,E,522.0,P,1,Casonston,1670.0,1664.0,6.0,0,0,0,0
Earth,1.0,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,G,1308.0,S,3,Mcbriddley,0.0,0.0,0.0,0,0,0,0
Earth,0.0,55 Cancri e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,G,1308.0,S,3,Mcbriddley,0.0,0.0,0.0,0,0,0,1
Earth,1.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,G,1308.0,S,3,Mcbriddley,0.0,0.0,0.0,0,0,0,1
Mars,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,1557.0,S,1,Shbre,0.0,0.0,0.0,1,0,1,0
Mars,0.0,TRAPPIST-1e,27.0,0.0,831.0,0.0,0.0,867.0,20.0,0,1,D,254.0,P,1,Suncy,1718.0,831.0,887.0,0,1,1,0
Europa,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,C,267.0,P,1,Coudered,0.0,0.0,0.0,1,0,1,0
Europa,1.0,55 Cancri e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,C,268.0,P,2,Inderad,0.0,0.0,0.0,0,0,0,0
Europa,0.0,TRAPPIST-1e,60.0,0.0,0.0,5998.0,0.0,4794.0,8.0,0,2,C,268.0,P,2,Inderad,10800.0,5998.0,4802.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,297.0,0.0,588.0,23.0,0,1,G,1314.0,P,1,Fielson,908.0,297.0,611.0,0,1,1,0
Earth,1.0,55 Cancri e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,1315.0,P,1,Whitneyes,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,25.0,0.0,11.0,780.0,0.0,0.0,0.0,1,1,E,523.0,P,1,Mirezavis,791.0,791.0,0.0,0,1,1,0
Earth,1.0,PSO J318.5-22,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,1309.0,S,1,Chapmaney,0.0,0.0,0.0,1,0,1,0
Earth,1.0,TRAPPIST-1e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,1310.0,S,1,Belley,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,17.0,5.0,0.0,712.0,1,1,F,1558.0,S,1,Vines,734.0,17.0,717.0,0,1,1,0
Europa,1.0,55 Cancri e,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,B,270.0,P,4,Donotaked,0.0,0.0,0.0,0,0,0,0
Europa,0.0,TRAPPIST-1e,13.0,0.0,0.0,3680.0,0.0,1529.0,3854.0,0,4,B,270.0,P,4,Chsere,9063.0,3680.0,5383.0,0,0,0,0
Europa,0.0,TRAPPIST-1e,28.0,0.0,0.0,3317.0,77.0,0.0,130.0,1,4,B,270.0,P,4,Chsere,3524.0,3317.0,207.0,0,0,0,0
Europa,0.0,TRAPPIST-1e,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,B,270.0,P,4,Donotaked,0.0,0.0,0.0,0,0,0,1
Earth,0.0,TRAPPIST-1e,20.0,0.0,0.0,142.0,0.0,3528.0,92.0,0,4,G,1317.0,P,4,Pittler,3762.0,142.0,3620.0,0,0,0,0
Earth,1.0,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,G,1317.0,P,4,Pittler,0.0,0.0,0.0,0,0,0,1
Earth,0.0,TRAPPIST-1e,42.0,0.0,18.0,5.0,470.0,356.0,57.0,0,4,G,1317.0,P,4,Pittler,906.0,23.0,883.0,0,0,0,0
Earth,0.0,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,G,1317.0,P,4,Pittler,0.0,0.0,0.0,0,0,0,1
Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,508.0,0.0,44.0,257.0,0,1,G,1318.0,P,1,Cartez,809.0,508.0,301.0,0,1,1,0
Earth,1.0,PSO J318.5-22,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,1319.0,P,1,Contrevins,0.0,0.0,0.0,1,0,1,0
Mars,1.0,55 Cancri e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,E,539.0,S,3,Kart,0.0,0.0,0.0,0,0,0,1
Mars,1.0,PSO J318.5-22,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,E,539.0,S,3,Kart,0.0,0.0,0.0,0,0,0,0
Mars,0.0,TRAPPIST-1e,19.0,0.0,691.0,0.0,10.0,561.0,25.0,0,3,E,539.0,S,3,Kart,1287.0,691.0,596.0,0,0,0,0
Earth,1.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,1312.0,S,1,Bullisey,0.0,0.0,0.0,1,0,1,0
Earth,1.0,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,1320.0,P,1,Hickett,0.0,0.0,0.0,1,0,1,0
Earth,0.0,PSO J318.5-22,53.0,0.0,90.0,29.0,102.0,244.0,56.0,0,1,G,1321.0,P,1,Yorkland,521.0,119.0,402.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,G,1313.0,S,5,Morelly,0.0,0.0,0.0,0,0,0,1
Earth,0.0,55 Cancri e,39.0,0.0,1663.0,0.0,262.0,229.0,0.0,0,6,F,1560.0,S,1,Morelly,2154.0,1663.0,491.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,45.0,0.0,0.0,0.0,2778.0,1910.0,0.0,0,6,G,1313.0,S,5,Morelly,4688.0,0.0,4688.0,0,0,0,0
Earth,1.0,TRAPPIST-1e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,G,1313.0,S,5,Morelly,0.0,0.0,0.0,0,0,0,1
Earth,0.0,55 Cancri e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,G,1313.0,S,5,Morelly,0.0,0.0,0.0,0,0,0,1
Earth,0.0,TRAPPIST-1e,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,G,1313.0,S,5,Morelly,0.0,0.0,0.0,0,0,0,1
Mars,0.0,TRAPPIST-1e,40.0,0.0,953.0,0.0,356.0,0.0,0.0,0,1,F,1686.0,P,1,Repie,1309.0,953.0,356.0,0,1,1,0
Earth,0.0,nan,26.0,0.0,0.0,0.0,0.0,622.0,8.0,0,1,F,1687.0,P,1,Guerson,630.0,0.0,630.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,18.0,0.0,1157.0,28.0,50.0,0.0,0.0,0,1,F,1688.0,P,1,Pooles,1235.0,1185.0,50.0,0,1,1,0
Europa,0.0,TRAPPIST-1e,47.0,0.0,0.0,314.0,0.0,889.0,1090.0,0,1,E,524.0,P,1,Fringh,2293.0,314.0,1979.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,31.0,0.0,0.0,918.0,0.0,0.0,900.0,0,1,G,1314.0,S,1,Wolfernan,1818.0,918.0,900.0,0,1,1,0
Mars,0.0,TRAPPIST-1e,27.0,0.0,279.0,11.0,40.0,718.0,0.0,0,1,E,525.0,P,1,One,1048.0,290.0,758.0,0,1,1,0
Earth,1.0,PSO J318.5-22,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,1315.0,S,1,Foxter,0.0,0.0,0.0,1,0,1,0
Earth,0.0,55 Cancri e,32.0,0.0,7.0,723.0,0.0,6.0,13.0,0,8,F,1561.0,S,4,Carpentley,749.0,730.0,19.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,32.0,0.0,293.0,889.0,1.0,1.0,200.0,0,8,F,1561.0,S,4,Boyers,1384.0,1182.0,202.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,21.0,0.0,644.0,0.0,0.0,0.0,2.0,0,8,F,1561.0,S,4,Carpentley,646.0,644.0,2.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,27.0,0.0,4.0,0.0,9.0,20.0,831.0,0,8,F,1561.0,S,4,Boyers,864.0,4.0,860.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,22.0,0.0,753.0,0.0,0.0,0.0,0.0,0,8,G,1316.0,S,4,Carpentley,753.0,753.0,0.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,858.0,2.0,0.0,0.0,1,8,G,1316.0,S,4,Carpentley,860.0,858.0,2.0,0,0,0,0
Earth,1.0,PSO J318.5-22,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,G,1316.0,S,4,Boyers,0.0,0.0,0.0,0,0,0,0
Earth,1.0,TRAPPIST-1e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,G,1316.0,S,4,Boyers,0.0,0.0,0.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,46.0,0.0,0.0,0.0,594.0,154.0,0.0,0,1,F,1690.0,P,1,Beckerson,748.0,0.0,748.0,0,1,1,0
Europa,0.0,TRAPPIST-1e,44.0,0.0,0.0,3771.0,0.0,521.0,4.0,1,1,C,304.0,S,1,Shricatory,4296.0,3771.0,525.0,0,1,1,0
Europa,1.0,TRAPPIST-1e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,C,305.0,S,1,Geraing,0.0,0.0,0.0,1,0,1,0
Europa,0.0,55 Cancri e,28.0,0.0,5.0,8252.0,0.0,181.0,3027.0,0,1,A,98.0,S,1,Guloofant,11465.0,8257.0,3208.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,31.0,0.0,116.0,0.0,298.0,2.0,227.0,0,1,G,1317.0,S,1,Wallerson,643.0,116.0,527.0,0,1,1,0
Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,1318.0,S,1,Weavesend,0.0,0.0,0.0,1,0,1,0
Earth,0.0,PSO J318.5-22,18.0,0.0,0.0,220.0,4.0,0.0,532.0,0,1,F,1564.0,S,1,Fowlesterez,756.0,220.0,536.0,0,1,1,0
Earth,0.0,55 Cancri e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,G,1319.0,S,4,Jenkinnedy,0.0,0.0,0.0,0,0,0,1
Earth,1.0,PSO J318.5-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,G,1319.0,S,4,Jenkinnedy,0.0,0.0,0.0,0,0,0,1
Earth,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,G,1319.0,S,4,Estiagosen,0.0,0.0,0.0,0,0,0,1
Earth,1.0,PSO J318.5-22,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,G,1319.0,S,4,Jenkinnedy,0.0,0.0,0.0,0,0,0,0
Europa,0.0,TRAPPIST-1e,35.0,0.0,0.0,747.0,0.0,0.0,2478.0,0,1,C,271.0,P,1,Fanchy,3225.0,747.0,2478.0,0,1,1,0
Europa,1.0,55 Cancri e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,B,320.0,S,1,Ingalt,0.0,0.0,0.0,1,0,1,0
Earth,0.0,PSO J318.5-22,18.0,0.0,0.0,0.0,19.0,751.0,4.0,0,1,G,1320.0,S,1,Gaington,774.0,0.0,774.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,18.0,0.0,539.0,2.0,3.0,900.0,0.0,0,1,F,1566.0,S,1,Mcphernard,1444.0,541.0,903.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,662.0,30.0,0.0,1,1,F,1567.0,S,1,Puckenton,692.0,0.0,692.0,0,1,1,0
Earth,0.0,55 Cancri e,49.0,0.0,598.0,0.0,0.0,118.0,0.0,0,1,F,1693.0,P,1,Sellentry,716.0,598.0,118.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,1329.0,P,1,Drakeekss,0.0,0.0,0.0,0,1,1,0
Earth,1.0,PSO J318.5-22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,1330.0,P,1,Wheelez,0.0,0.0,0.0,1,0,1,0
Europa,0.0,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,C,306.0,S,6,Unkcatted,0.0,0.0,0.0,0,0,0,1
Europa,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,C,306.0,S,6,Unkcatted,0.0,0.0,0.0,0,0,0,1
Europa,1.0,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,C,306.0,S,6,Unkcatted,0.0,0.0,0.0,0,0,0,0
Europa,0.0,TRAPPIST-1e,39.0,0.0,19.0,3603.0,0.0,421.0,517.0,1,6,C,306.0,S,6,Unkcatted,4560.0,3622.0,938.0,0,0,0,0
Europa,0.0,55 Cancri e,36.0,0.0,0.0,8151.0,5.0,0.0,8182.0,0,6,C,306.0,S,6,Unkcatted,16338.0,8151.0,8187.0,0,0,0,0
Europa,1.0,TRAPPIST-1e,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,C,306.0,S,6,Unkcatted,0.0,0.0,0.0,0,0,0,0
Europa,0.0,55 Cancri e,23.0,0.0,0.0,395.0,0.0,6.0,0.0,0,2,C,307.0,S,2,Pernised,401.0,395.0,6.0,0,0,0,0
Europa,1.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,C,307.0,S,2,Pernised,0.0,0.0,0.0,0,0,0,0
Europa,0.0,TRAPPIST-1e,25.0,0.0,0.0,1003.0,1629.0,73.0,748.0,0,2,E,541.0,S,2,Distured,3453.0,1003.0,2450.0,0,1,0,0
Europa,0.0,TRAPPIST-1e,30.0,0.0,209.0,157.0,2566.0,171.0,472.0,0,2,E,541.0,S,2,Distured,3575.0,366.0,3209.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,20.0,0.0,625.0,0.0,2.0,0.0,0.0,0,1,G,1331.0,P,1,Fulloydez,627.0,625.0,2.0,0,1,1,0
Mars,1.0,TRAPPIST-1e,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,1695.0,P,1,Buche,0.0,0.0,0.0,1,0,1,0
Earth,1.0,PSO J318.5-22,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,1322.0,S,1,Dickley,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,57.0,0.0,6.0,510.0,372.0,0.0,0.0,1,1,G,1332.0,P,1,Mirandry,888.0,516.0,372.0,0,1,1,0
Mars,0.0,TRAPPIST-1e,47.0,0.0,1282.0,0.0,5.0,495.0,0.0,0,1,D,241.0,S,1,Ble,1782.0,1282.0,500.0,0,1,1,0
Earth,1.0,55 Cancri e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,1323.0,S,1,Haynard,0.0,0.0,0.0,1,0,1,0
Earth,0.0,PSO J318.5-22,29.0,0.0,487.0,0.0,60.0,12.0,0.0,0,1,F,1569.0,S,1,Tersimpson,559.0,487.0,72.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,32.0,0.0,0.0,2.0,1.0,0.0,881.0,0,1,G,1333.0,P,1,Gouldensen,884.0,2.0,882.0,0,1,1,0
Europa,1.0,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,D,242.0,S,1,Exnutchor,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,18.0,0.0,22.0,0.0,681.0,0.0,1.0,1,1,G,1334.0,P,1,Bonder,704.0,22.0,682.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,49.0,0.0,0.0,4.0,50.0,0.0,746.0,0,1,F,1570.0,S,1,Mcbriddley,800.0,4.0,796.0,0,1,1,0
Europa,1.0,TRAPPIST-1e,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,B,272.0,P,1,Aloubtled,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,18.0,0.0,3.0,0.0,3.0,1773.0,0.0,0,1,G,1335.0,P,1,Flynnis,1779.0,3.0,1776.0,0,1,1,0
Europa,0.0,TRAPPIST-1e,29.0,0.0,0.0,5157.0,1.0,136.0,32.0,1,1,A,99.0,S,1,Gulcepusy,5326.0,5157.0,169.0,0,1,1,0
Mars,1.0,TRAPPIST-1e,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,1696.0,P,1,Cusa,0.0,0.0,0.0,1,0,1,0
Mars,0.0,TRAPPIST-1e,43.0,0.0,1054.0,109.0,576.0,645.0,0.0,0,2,D,257.0,P,1,Sidie,2384.0,1163.0,1221.0,0,1,0,0
Mars,0.0,TRAPPIST-1e,18.0,0.0,32.0,1255.0,1.0,0.0,0.0,1,2,F,1697.0,P,1,Sidie,1288.0,1287.0,1.0,0,1,0,0
Earth,1.0,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,1325.0,S,1,Pooles,0.0,0.0,0.0,1,0,1,0
Mars,0.0,TRAPPIST-1e,15.0,0.0,85.0,0.0,1130.0,0.0,248.0,0,1,F,897.0,P,1,Nutty,1463.0,85.0,1378.0,0,1,1,0
Mars,1.0,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,F,1572.0,S,3,Mille,0.0,0.0,0.0,1,0,0,1
Mars,1.0,TRAPPIST-1e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,F,1572.0,S,3,Mille,0.0,0.0,0.0,1,0,0,0
Mars,1.0,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,F,1572.0,S,3,Mille,0.0,0.0,0.0,1,0,0,1
Earth,0.0,TRAPPIST-1e,27.0,0.0,14.0,1186.0,460.0,12.0,9.0,1,1,E,527.0,P,1,Headardyer,1681.0,1200.0,481.0,0,1,1,0
Earth,1.0,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,1336.0,P,1,Patthews,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,33.0,0.0,201.0,819.0,0.0,0.0,0.0,1,2,G,1327.0,S,2,Fryersonis,1020.0,1020.0,0.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,65.0,0.0,0.0,0.0,113.0,208.0,587.0,0,2,G,1327.0,S,2,Fryersonis,908.0,0.0,908.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,19.0,0.0,5.0,666.0,0.0,123.0,440.0,0,1,F,1574.0,S,1,Rames,1234.0,671.0,563.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,30.0,0.0,0.0,0.0,779.0,0.0,18.0,0,2,F,1575.0,S,2,Balderts,797.0,0.0,797.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,37.0,0.0,72.0,0.0,18.0,0.0,809.0,0,2,F,1575.0,S,2,Balderts,899.0,72.0,827.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,15.0,0.0,0.0,21.0,22.0,1149.0,249.0,0,1,F,1576.0,S,1,Coxterez,1441.0,21.0,1420.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,19.0,0.0,511.0,0.0,0.0,267.0,0.0,0,1,F,1577.0,S,1,Bakerson,778.0,511.0,267.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,20.0,0.0,749.0,16.0,0.0,0.0,29.0,0,2,F,1578.0,S,1,Thomason,794.0,765.0,29.0,0,0,0,0
Earth,1.0,55 Cancri e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,G,1328.0,S,1,Thomason,0.0,0.0,0.0,0,0,0,0
Earth,0.0,55 Cancri e,21.0,0.0,499.0,0.0,193.0,1.0,1.0,0,1,F,1579.0,S,1,Garnes,694.0,499.0,195.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,20.0,0.0,2.0,2.0,876.0,8.0,0.0,1,1,G,1330.0,S,1,Harmontry,888.0,4.0,884.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,44.0,0.0,795.0,69.0,0,1,G,1331.0,S,1,Cooks,908.0,44.0,864.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,27.0,0.0,1007.0,0.0,0.0,9.0,0.0,0,1,G,1337.0,P,1,Bailes,1016.0,1007.0,9.0,0,1,1,0
Europa,0.0,TRAPPIST-1e,23.0,0.0,0.0,2984.0,23.0,686.0,173.0,1,1,D,258.0,P,1,Unknown,3866.0,2984.0,882.0,0,1,1,0
Earth,1.0,TRAPPIST-1e,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,G,1339.0,P,2,Casez,0.0,0.0,0.0,0,0,0,0
Earth,0.0,PSO J318.5-22,72.0,0.0,309.0,0.0,0.0,0.0,463.0,0,2,G,1339.0,P,2,Casez,772.0,309.0,463.0,0,0,0,0
Earth,1.0,nan,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,1332.0,S,1,Singlents,0.0,0.0,0.0,1,0,1,0
Earth,0.0,55 Cancri e,29.0,0.0,52.0,0.0,612.0,465.0,79.0,0,3,F,1699.0,P,1,Nieldsond,1208.0,52.0,1156.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,F,1341.0,S,2,Nieldsond,0.0,0.0,0.0,0,0,0,1
Earth,1.0,TRAPPIST-1e,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,G,1341.0,P,2,Nieldsond,0.0,0.0,0.0,0,0,0,1
Mars,1.0,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,1700.0,P,1,Cone,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,28.0,0.0,0.0,1.0,12.0,875.0,0.0,0,1,G,1333.0,S,1,Corman,888.0,1.0,887.0,0,1,1,0
Mars,0.0,TRAPPIST-1e,41.0,0.0,396.0,0.0,653.0,0.0,0.0,0,1,E,529.0,P,1,Bert,1049.0,396.0,653.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,27.0,0.0,0.0,0.0,486.0,324.0,0.0,0,1,G,1342.0,P,1,Potthews,810.0,0.0,810.0,0,1,1,0
Earth,0.0,55 Cancri e,19.0,0.0,84.0,4.0,4.0,629.0,0.0,0,3,F,1582.0,S,1,Daviddley,721.0,88.0,633.0,0,0,0,0
Earth,0.0,55 Cancri e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,G,1334.0,S,2,Dunnisey,0.0,0.0,0.0,0,0,0,1
Earth,1.0,55 Cancri e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,G,1334.0,S,2,Daviddley,0.0,0.0,0.0,0,0,0,1
Earth,1.0,PSO J318.5-22,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,1343.0,P,1,Kiddley,0.0,0.0,0.0,1,0,1,0
Mars,0.0,TRAPPIST-1e,21.0,0.0,32.0,0.0,1008.0,0.0,0.0,1,1,F,1584.0,S,1,Ste,1040.0,32.0,1008.0,0,1,1,0
Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,1344.0,P,1,Winsley,0.0,0.0,0.0,1,0,1,0
Earth,1.0,TRAPPIST-1e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,1345.0,P,1,Thorney,0.0,0.0,0.0,1,0,1,1
Mars,0.0,TRAPPIST-1e,29.0,0.0,304.0,0.0,48.0,946.0,0.0,0,2,E,530.0,P,1,Cla,1298.0,304.0,994.0,0,0,0,0
Mars,1.0,TRAPPIST-1e,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,F,1701.0,P,1,Cla,0.0,0.0,0.0,0,0,0,0
Europa,1.0,TRAPPIST-1e,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,B,321.0,S,2,Impress,0.0,0.0,0.0,0,0,0,0
Europa,0.0,TRAPPIST-1e,19.0,0.0,0.0,3.0,0.0,918.0,2346.0,0,2,B,321.0,S,2,Impress,3267.0,3.0,3264.0,0,0,0,0
Mars,0.0,TRAPPIST-1e,38.0,0.0,86.0,1144.0,783.0,0.0,0.0,1,1,F,1702.0,P,1,Hart,2013.0,1230.0,783.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,19.0,0.0,29.0,2633.0,0.0,0.0,124.0,1,1,F,1586.0,S,1,Delazarson,2786.0,2662.0,124.0,0,1,1,0
Mars,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,F,1587.0,S,3,Fache,0.0,0.0,0.0,0,0,0,1
Mars,1.0,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,F,1587.0,S,3,Fache,0.0,0.0,0.0,0,0,0,1
Mars,1.0,TRAPPIST-1e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,F,1587.0,S,3,Fache,0.0,0.0,0.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,46.0,0.0,0.0,0.0,0.0,369.0,515.0,0,1,G,1346.0,P,1,Woody,884.0,0.0,884.0,0,1,1,0
Mars,1.0,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,1588.0,S,1,Clake,0.0,0.0,0.0,1,0,1,0
Europa,0.0,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,F,273.0,S,2,Oirmplathy,0.0,0.0,0.0,1,0,0,0
Europa,1.0,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,C,273.0,P,2,Tractive,0.0,0.0,0.0,1,0,0,0
Earth,1.0,55 Cancri e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,1348.0,P,1,Woody,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,31.0,0.0,0.0,4334.0,55.0,56.0,0.0,1,1,G,1349.0,P,1,Villenson,4445.0,4334.0,111.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,34.0,0.0,0.0,0.0,880.0,22.0,0.0,1,1,F,1703.0,P,1,Rocholton,902.0,0.0,902.0,0,1,1,0
nan,0.0,TRAPPIST-1e,45.0,0.0,0.0,1.0,233.0,453.0,17.0,0,1,F,1704.0,S,1,Cooks,704.0,1.0,703.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,61.0,0.0,67.0,0.0,654.0,0.0,86.0,0,1,G,1336.0,S,1,Jacostaney,807.0,67.0,740.0,0,1,1,0
